site_name,culture,geometry,,elevation,slope,aspect,fluctuation,curvature,permanent,intermitte,lake,NDVI,veg_type,soil_type,soil_erosi,grassland,cultivated,temperature,precipitation
P029423,Majiayao,c(-705422.439808321, 3861344.9524506),2217,12.07338428,18.20391846,100,1.401155829,5,20,5,0.344000012,Broadleaf Forests,55,12,68.07259369,60.83794403,70.34999847,3800.75
P029424,Majiayao,c(-704737.541066481, 3858795.77378513),2780,31.1620903,338.2945557,243,3.887425423,5,20,5,0.500190496,Broadleaf Forests,38,11,68.38126373,59.37227631,73.90000153,3775.649902
P029425,Majiayao,c(-706111.199314234, 3857205.611359),2987,22.27750015,53.66413498,143,3.706191063,5,20,5,0.749904752,Needleleaf Forests,38,11,62.97239685,56.49216461,40.84999847,4082.949951
P029426,Majiayao,c(-701756.860354399, 3859350.53666617),1966,5.174585342,288.4349365,35,0.994261503,2,20,1,0.33238095,Steppes,55,11,79.37147522,72.59010315,100.6999969,3548.850098
P029427,Majiayao,c(-700724.463948095, 3857794.30187536),2046,10.9625473,212.3474426,110,5.076695442,1,20,2,0.379047632,Steppes,55,13,69.51576996,60.82939148,98,3573.800049
P029428,Majiayao,c(-701319.52901208, 3855914.61241129),2032,24.14473724,153.0451813,227,4.730540752,1,20,5,0.276952386,Steppes,55,12,68.5020752,61.79026413,89.19999695,3654.800049
P029429,Majiayao,c(-699186.682656247, 3856991.50835603),2361,23.66414642,272.675415,155,3.675729513,1,20,5,0.379809529,Steppes,55,13,58.40693665,58.44127274,88.84999847,3652.100098
P029430,Majiayao,c(-698362.729791642, 3858399.64360958),2613,36.18818665,294.7975159,324,1.649523258,5,20,5,0.44990477,Steppes,55,13,55.3376236,56.60918808,65.55000305,3849.149902
P029431,Majiayao,c(-699951.877254966, 3835061.04498902),2564,14.59363365,225.424408,95,0.989653707,5,20,20,0.431619048,Cultivated Vegetation,185,12,67.5123291,61.30679321,71.25,3960.050049
P029432,Majiayao,c(-704564.635094517, 3833161.99061518),2425,3.751560211,315,53,2.236863375,1,20,20,0.475428581,Cultivated Vegetation,185,12,70.11315155,61.29452515,83.94999695,3866.600098
P029433,Majiayao,c(-705195.890380453, 3831965.62715634),2414,17.98664856,324.5742188,103,1.465830684,1,20,20,0.435047626,Cultivated Vegetation,73,12,76.54325104,63.09833527,84.80000305,3868.100098
P029434,Majiayao,c(-703219.146580238, 3831014.05292957),2529,33.66257858,206.7749176,216,3.931012154,2,20,20,0.425523818,Meadows,55,13,71.73043823,58.33158112,75.09999847,3965.75
P029435,Majiayao,c(-704268.179240945, 3829057.54173733),2487,9.674054146,269.5416565,90,4.416005611,1,20,20,0.425904751,Meadows,55,11,70.36355591,62.12368393,73.90000153,3995.399902
P029436,Majiayao,c(-702255.811933095, 3827423.30903581),2879,23.10365295,65.64698792,186,3.163187981,5,20,20,0.502857149,Meadows,55,11,63.8400383,69.48323059,53.40000153,4207.350098
P029437,Majiayao,c(-708310.704552082, 3830968.72908008),2679,20.99808693,107.7912064,197,1.492289305,2,20,20,0.456761897,Steppes,73,12,75.06246948,62.86351395,67.65000153,4027.600098
P029438,Majiayao,c(-708660.269212842, 3828843.06941707),2580,10.05936241,123.0792618,127,2.260477304,2,20,20,0.451809525,Steppes,73,11,75.4125061,66.37398529,77.25,3960.800049
P029439,Majiayao,c(-708848.677860669, 3827611.31153215),2597,11.46970749,81.10745239,123,0.519983232,2,20,20,0.492380947,Steppes,73,13,62.32082367,59.87187576,77.59999847,3969.350098
P029440,Majiayao,c(-710725.238728366, 3825382.02103312),2809,25.92592239,186.7661743,178,3.488877058,5,20,20,0.497714281,Steppes,56,13,58.46372604,60.4041214,60.09999847,4156.299805
P029441,Majiayao,c(-708461.220862564, 3825766.46156826),2482,20.67481041,94.1446228,133,5.143537998,1,20,20,0.597714305,Steppes,56,11,77.21394348,64.07450104,77.84999847,3986.75
P029442,Majiayao,c(-716352.382905032, 3871301.29663126),2485,6.33702755,155.3231354,103,0.606116951,1,10,20,0.498285711,Steppes,55,12,70.76345825,60.83045959,68.19999695,3774.800049
P029443,Majiayao,c(-717270.602458525, 3868768.46299101),2819,23.00104904,223.1775665,189,5.535660744,1,10,20,0.655047596,Broadleaf Forests,55,13,58.92025757,55.13644028,50.65000153,3930.5
P029444,Majiayao,c(-703201.288500288, 3890077.70679889),2500,3.863142252,316.6365662,64,0.9226017,20,1,20,0.644380987,Steppes,55,11,73.48966217,67.99035645,59.84999847,3896.550049
P029445,Majiayao,c(-717704.953886842, 3897039.30482193),2687,36.47058868,217.5041351,229,3.136583328,10,2,20,0.646285713,Steppes,56,11,68.87978363,57.22417068,51.75,3989.800049
P029446,Majiayao,c(-715315.957257792, 3890493.18929407),2172,25.15743446,216.7368011,162,1.801925659,2,5,20,0.384571433,Steppes,56,11,65.0176239,62.81170654,72.94999695,3771.149902
P029447,Majiayao,c(-718370.982743379, 3888929.21335291),2136,6.514530182,49.84400177,54,1.678642154,2,2,20,0.559809506,Steppes,56,11,78.16822815,66.29148865,84.30000305,3656.149902
P029448,Majiayao,c(-716208.125610411, 3885009.8203528),2121,6.962756157,119.4274597,68,0.244408369,1,2,20,0.483238101,Steppes,56,11,78.30466461,65.7480545,83.94999695,3651.850098
P029449,Majiayao,c(-714687.345736995, 3886246.20960071),2062,1.436172605,292.380127,34,0.812449694,1,1,20,0.557142854,Steppes,56,11,78.07546997,70.11244202,89.19999695,3615.199951
P029450,Majiayao,c(-708480.602939765, 3892771.55606489),2602,24.28033638,107.7776642,184,2.350943327,10,2,20,0.559809506,Steppes,55,13,59.72945786,56.31414413,54.09999847,3955.199951
P029451,Majiayao,c(-709185.82258803, 3889540.41785946),2485,17.55616379,90,194,4.85717392,10,2,20,0.494095236,Steppes,56,13,75.45957947,71.26517487,66.30000305,3834.550049
P029452,Majiayao,c(-710185.72442124, 3888147.47701302),2450,17.51016617,145.2108612,157,2.941565514,5,2,20,0.409333318,Steppes,55,13,75.6553421,65.02944946,69,3803.100098
P029453,Majiayao,c(-711106.937977782, 3886634.84716259),2260,7.420726299,107.6761093,94,1.727080226,5,1,20,0.357523829,Steppes,55,11,77.38301086,64.81072998,80.55000305,3700
P029454,Majiayao,c(-713622.435028872, 3882984.33484643),2082,1.991228342,11.30993271,31,0.819932222,2,1,20,0.600000024,Steppes,56,11,79.38800049,82.52081299,87.59999847,3624.100098
P029455,Majiayao,c(-718711.968896426, 3880452.46909216),2824,8.178868294,213.3885193,160,3.820132494,10,2,20,0.534095228,Scrubs,55,12,56.1819725,53.37875748,51.15000153,3921.949951
P029456,Majiayao,c(-705584.438205457, 3884713.7897302),2343,15.11311722,303.0481262,115,1.479444981,10,1,20,0.378666669,Steppes,55,13,62.36558533,58.50274277,73.44999695,3764.5
P029457,Majiayao,c(-701838.996546969, 3892689.46872793),2561,4.771090984,274.6859131,36,0.400056332,20,1,20,0.674095213,Steppes,55,11,72.9295578,62.9195137,55.09999847,3946.800049
P029458,Majiayao,c(-735954.904371256, 3906610.2567516),3049,19.06287956,190.6891022,134,1.735296369,10,5,20,0.712952375,Broadleaf Forests,47,11,66.5131073,51.15449905,29.5,4262
P029459,Majiayao,c(-734925.561716817, 3905162.46329412),2681,8.992326736,137.0952454,73,1.491292953,10,5,20,0.65200001,Broadleaf Forests,47,11,62.96837616,62.43136215,54.75,4000.75
P029460,Majiayao,c(-736066.337344742, 3904237.74562552),2605,9.490570068,56.30993271,65,2.465896845,10,5,20,0.633333325,Broadleaf Forests,54,11,69.15878296,55.85468674,55.75,3976.25
P029461,Majiayao,c(-728863.884085714, 3895014.15952927),2160,4.880117893,296.5650635,50,2.31309104,1,2,20,0.217333332,Steppes,56,12,69.25975037,78.10275269,82.65000153,3671.899902
P029462,Majiayao,c(-727275.299950643, 3893861.15689525),2429,20.44620132,168.6078644,153,4.522877216,1,5,20,0.304761916,Steppes,56,12,66.15644836,57.69527054,71.44999695,3764
P029463,Majiayao,c(-745465.890339196, 3880194.36061147),3194,2.208864212,171.8699036,132,3.220749378,5,2,5,0.581904769,Steppes,197,12,56.91856384,46.23059845,36.20000076,3891.649902
P029464,Majiayao,c(-757998.769694906, 3881156.95784212),2278,5.325221062,249.4439545,28,0.50366801,2,10,10,0.63142854,Cultivated Vegetation,55,13,59.88253021,57.54244995,80.80000305,3443.800049
P029465,Majiayao,c(-762584.377595675, 3881555.17482389),2295,4.636029243,47.72631073,38,1.864255548,2,5,5,0.382666677,Deserts,55,13,73.83711243,54.60790253,81.30000305,3433.050049
P029466,Majiayao,c(-761604.592579053, 3883625.26409703),2243,1.048158765,333.4349365,11,0.321447223,1,5,5,0.622095227,Cultivated Vegetation,55,11,75.11042786,67.16086578,83.75,3418.350098
P029467,Majiayao,c(-762769.800309211, 3886562.81752864),2219,2.727037191,156.3706207,38,1.575670004,1,2,1,0.325523823,Cultivated Vegetation,55,11,74.43284607,57.25481415,77.05000305,3484.449951
P029468,Majiayao,c(-765257.168340234, 3886553.11750784),2218,0.110497825,315,8,0.383784264,1,5,1,0.27619049,Cultivated Vegetation,55,11,74.8967514,64.42604065,85.09999847,3417.100098
P029469,Majiayao,c(-757432.568236961, 3885645.4294623),2221,1.018633604,265.6012878,11,0.137470663,1,5,5,0.465333343,Cultivated Vegetation,55,11,74.20089722,63.72375488,85.15000153,3424.199951
P029470,Majiayao,c(-756043.444594752, 3888361.22958039),2200,0.698815823,153.4349518,36,1.760969996,1,5,10,0.319999993,Steppes,56,11,74.97231293,67.55155182,85,3445.149902
P029471,Majiayao,c(-770759.765432871, 3887603.3829299),2279,9.248547554,63.64953995,57,0.839220822,1,2,1,0.379619032,Deserts,55,13,61.10309601,62.81613922,83.55000305,3432.25
P029472,Majiayao,c(-778239.8238211, 3888379.05448577),3039,4.831553936,17.85031891,39,0.746485353,5,5,10,0.333333343,Steppes,55,13,51.93169403,57.22954559,38.79999924,3812.600098
P029473,Majiayao,c(-812682.945087817, 3881977.52671232),2808,10.2003746,154.4059753,128,1.519197226,5,1,20,0.228761911,Steppes,55,22,67.12149811,66.32068634,56.5,3677.949951
P029474,Majiayao,c(-823775.242677866, 3881311.66590268),2569,0,90,0,0,5,1,20,0.132571429,Cultivated Vegetation,55,25,49.51893997,70.75552368,67.94999695,3578.100098
P029475,Majiayao,c(-824784.265592538, 3880044.52982229),2569,0,90,0,0,5,2,20,0.156380951,Cultivated Vegetation,55,25,49.41629791,70.94642639,67.69999695,3583.550049
P029476,Majiayao,c(-826398.47340401, 3920270.30459998),2880,3.268756151,123.3106308,23,0.339076519,20,1,20,0.390666664,Cultivated Vegetation,55,11,72.33659363,55.73564911,48.70000076,3628.600098
P029477,Majiayao,c(-825409.135698071, 3915748.88774155),2919,1.104842663,315,30,1.322437525,20,2,20,0.265142858,Deserts,55,13,57.71786499,49.97366333,51.29999924,3613.550049
P029478,Majiayao,c(-826756.190111636, 3914627.65665171),2792,7.545126915,267.0492249,46,1.051928043,20,1,20,0.378095239,Deserts,55,12,70.81412506,52.08683777,54.45000076,3581.100098
P029479,Majiayao,c(-872694.744495433, 3812358.85777715),3101,13.72779083,309.109375,103,0.76027292,2,5,20,0.408761919,Steppes,55,13,57.77460861,61.99090576,37.09999847,4255.200195
P029480,Majiayao,c(-870783.255943989, 3808991.4220961),2839,34.2466507,268.2781982,234,5.900890827,1,10,20,0.405523807,Steppes,55,13,68.07675171,59.34864807,37.65000153,4291.700195
P029481,Majiayao,c(-706752.61985855, 3967250.47424143),2472,3.426687956,120.0685806,68,3.101581573,20,1,20,0.713142872,Cultivated Vegetation,55,11,76.55471039,62.22770309,52.75,4708.799805
P029482,Majiayao,c(-720950.655570074, 3966718.23882435),2335,1.593213558,101.3099289,13,0.473418981,1,5,20,0.740761936,Cultivated Vegetation,55,11,78.2127533,70.72763062,60.04999924,4693.600098
P029483,Majiayao,c(-724976.022878706, 3962743.47240713),2486,8.706348419,28.16252708,131,1.694554448,2,5,20,0.649904728,Steppes,56,11,71.55282593,60.10750198,54.65000153,4707.799805
P029484,Majiayao,c(-733903.885663362, 3956007.21580513),2436,31.70550919,219.8055725,217,2.68217802,5,2,20,0.553904772,Steppes,56,11,76.47525024,63.56998825,48.20000076,4711.299805
P029485,Majiayao,c(-731210.350070888, 3954532.09993192),2339,6.196090698,237.3080139,31,1.211581588,5,1,20,0.489714295,Cultivated Vegetation,56,11,63.1246109,62.84107208,61.79999924,4564.549805
P029486,Majiayao,c(-727686.5241978, 3955597.22890403),2480,22.52430916,46.06584549,92,1.80094862,5,5,20,0.577904761,Steppes,56,13,57.86349869,58.0104599,52.04999924,4668.399902
P029487,Majiayao,c(-652495.682215141, 3974900.78743139),2485,26.86914063,54.64159393,154,0.759570241,2,5,20,0.721142828,Broadleaf Forests,40,11,62.9081459,50.7600708,49.59999847,4124.450195
P029488,Majiayao,c(-658762.783144482, 3977869.27654025),2722,23.47062874,16.04426765,183,2.818848848,5,2,20,0.758476198,Broadleaf Forests,40,12,67.01200867,59.85459137,42.54999924,4285.549805
P029489,Majiayao,c(-702166.377631119, 3954402.95772946),2598,15.55758667,182.2457428,164,0.639329374,20,2,20,0.588571429,Steppes,55,12,64.24787903,56.36301804,45.09999847,4573.450195
P029490,Majiayao,c(-700273.151594967, 3952775.79939687),2609,23.82891655,45.50038528,163,4.268706322,20,1,20,0.534095228,Steppes,55,11,71.79917145,61.39843369,47.40000153,4516.649902
P029491,Majiayao,c(-700955.890312769, 3937748.41658069),2241,12.71577072,262.3595886,64,1.264511824,5,5,20,0.318095237,Steppes,73,13,65.59037018,58.20503616,67.55000305,4116.200195
P029492,Majiayao,c(-685433.297981651, 3932202.96025857),2205,10.70310307,224.4153748,84,1.248907685,5,2,20,0.407809526,Steppes,73,13,63.31076813,55.06432724,76.65000153,3845.75
P029493,Majiayao,c(-682367.742474134, 3926293.19668928),2154,6.923959732,124.9393082,88,1.022543788,5,10,20,0.300571442,Steppes,73,12,63.45487976,62.76974106,72.25,3823.699951
P029494,Majiayao,c(-678918.733497342, 3933166.29091297),2207,10.66547489,100.0079803,61,1.28906858,5,10,20,0.398476183,Steppes,73,11,65.07294464,55.80018234,72.09999847,3849.5
P029495,Majiayao,c(-676586.906250494, 3938199.92846804),2551,8.989042282,43.60281754,114,1.553168178,10,2,20,0.554666698,Steppes,55,12,62.8380661,52.76200104,49.25,4092.199951
P029496,Majiayao,c(-675272.715430205, 3938097.80416486),2491,2.999062777,218.6598053,81,2.116646051,10,1,20,0.570666671,Steppes,56,13,57.92841339,62.82965851,51.34999847,4063.5
P029497,Majiayao,c(-676175.099037709, 3936694.03588676),2354,25.45121765,89.83583069,154,4.159968853,10,2,20,0.51504761,Steppes,56,12,61.75449371,53.03700256,57.40000153,4005.300049
P029498,Majiayao,c(-667182.455829202, 3934412.6551698),2127,2.870543003,225,23,0.363105029,1,1,20,0.458476186,Steppes,73,12,72.07122803,55.32915115,71.80000305,3791.300049
P029499,Majiayao,c(-667513.333521367, 3932397.46295822),2239,35.52623749,49.64797211,210,4.647364616,1,5,20,0.422666669,Steppes,73,11,74.11968231,56.45009995,71.84999847,3774.649902
P029500,Majiayao,c(-652484.220215681, 3924683.7034436),2194,16.91486359,143.3870392,147,1.571985841,5,5,20,0.403619051,Steppes,74,13,58.50343323,53.01854324,74.5,3638.949951
P029501,Majiayao,c(-656919.527554194, 3926717.31409599),2276,26.54720497,259.3034973,213,3.226024628,5,5,20,0.403047621,Steppes,73,13,55.35902405,50.38895416,58.34999847,3808.949951
P029502,Majiayao,c(-661055.362666222, 3924536.41057786),1962,3.437309742,177.3974304,20,0.246221811,2,5,20,0.552571416,Cultivated Vegetation,185,11,77.76722717,75.69662476,83.5,3601
P029503,Majiayao,c(-667916.448946152, 3911003.11549947),2541,6.161068439,26.24135017,66,1.397508621,20,2,20,0.53676188,Steppes,55,11,71.03222656,56.19120407,52.5,3865.75
P029504,Majiayao,c(-680439.492769437, 3913671.33270363),2741,13.29046726,143.923996,114,3.585481882,10,2,20,0.544380963,Steppes,55,13,56.67794037,53.65107346,40.79999924,4046.300049
P029505,Majiayao,c(-680228.626962961, 3911840.96591377),2622,18.10196495,116.7788391,139,2.184839725,10,1,20,0.634476185,Steppes,55,13,74.74777985,70.71785736,36.34999847,4082.75
P029506,Majiayao,c(-637963.153542366, 3862301.29429823),2181,19.56406784,41.88916016,161,2.1364398,10,10,20,0.532380939,Steppes,55,13,64.5474472,56.28274536,80.25,3684.050049
P029507,Majiayao,c(-638351.710858103, 3854511.40679052),1768,0.74120152,341.5650635,7,0.252309501,1,20,20,0.589142859,Cultivated Vegetation,74,NA,64.5385437,55.81842422,104.5,3563.75
P029508,Shilingxia,c(-654524.6425618, 3893893.90152008),2967,27.59631729,123.9388199,243,2.833882809,10,10,20,0.811047614,Broadleaf Forests,48,11,62.18383026,52.09099579,24.45000076,4053.5
P029509,Shilingxia,c(-642286.079818987, 3895366.10527295),2323,17.90237617,113.6432266,124,2.031667233,5,20,20,0.604952395,Steppes,55,11,64.43812561,56.65406799,64,3656.649902
P029510,Shilingxia,c(-633405.28962376, 3885992.69359894),2061,4.953884125,347.2756348,73,3.244061947,20,1,20,0.62247622,Steppes,55,11,64.66719055,56.88096237,80.59999847,3508
P029511,Shilingxia,c(-634944.522152991, 3885537.66737572),2101,2.411886215,119.0546036,32,1.027324319,10,1,20,0.639999986,Steppes,55,11,64.67753601,57.06163406,77.44999695,3537.050049
P029512,Shilingxia,c(-627690.445859038, 3874250.1860782),2190,10.4382658,182.1210938,89,3.655792475,10,1,20,0.543809533,Steppes,55,11,64.66630554,56.60969162,72.69999695,3638
P029513,Shilingxia,c(-633891.954040687, 3859626.84949743),1936,3.977658272,131.8201752,27,0.587715983,10,20,20,0.584380984,Steppes,74,11,64.34976959,55.8367691,91.94999695,3622.449951
P029514,Shilingxia,c(-628420.382596023, 3852888.78562179),1744,0.911112726,210.9637604,8,0.011992297,1,20,20,0.419047624,Cultivated Vegetation,74,NA,64.01329803,54.54397202,102.1500015,3660.949951
P029515,Qijia,c(-814386.812161924, 3899956.05911859),2569,0,90,0,0,1,2,20,0.18457143,Cultivated Vegetation,55,21,73.89438629,75.97318268,67.15000153,3538.100098
P029516,Qijia,c(-773243.28623917, 3965324.32596684),2741,16.97885513,54.81930161,93,3.477576733,1,5,20,0.670285702,Cultivated Vegetation,49,11,70.80865479,61.20354462,38.84999847,4419.850098
P029517,Qijia,c(-752945.254929775, 3952759.35027323),2558,10.12897873,89.56263733,63,1.503163338,5,5,20,0.727047622,Steppes,54,13,61.87063599,60.89147949,46.20000076,4586.600098
P029518,Qijia,c(-749125.785862554, 3957194.17660595),2725,5.056508541,204.5901184,95,4.090501785,5,10,20,0.695047617,Steppes,55,13,60.82337189,58.52193832,42.5,4693.950195
P029519,Qijia,c(-747843.34243787, 3954701.02279107),2415,0.944009602,155.5560455,7,0.255517423,1,10,20,0.738095224,Steppes,55,11,78.88209534,77.3664093,58.70000076,4527.049805
P029520,Qijia,c(-742526.685659092, 3951975.71439562),2381,0.312532336,90,7,0.143862903,2,1,20,0.632761896,Cultivated Vegetation,55,11,65.34964752,71.00305939,60.75,4524.149902
P029521,Qijia,c(-740353.524893405, 3955760.80101553),2577,15.18132877,219.2894135,80,0.994832635,5,5,20,0.569714308,Steppes,56,13,62.21067047,66.01322937,47.15000153,4701.149902
P029522,Qijia,c(-748251.234839062, 3965287.64977255),2680,10.49793434,132.6140594,113,4.237048626,20,1,20,0.741523802,Broadleaf Forests,55,13,74.62405396,67.83666992,45.29999924,4718.399902
P029523,Qijia,c(-746776.194431822, 3966068.14509238),2612,17.66016769,22.94079399,113,2.175602436,20,1,20,0.762476206,Steppes,55,11,77.4480896,65.11206818,48.29999924,4714.200195
P029524,Qijia,c(-745844.44877784, 3964626.47633001),2521,19.80435181,91.30195618,134,3.680764198,20,1,20,0.750095248,Steppes,55,11,78.77680969,63.98379898,53.15000153,4669.350098
P029525,Qijia,c(-745436.527189491, 3963229.94359502),2475,1.088147879,111.0375137,12,0.1613058,10,2,20,0.741142869,Cultivated Vegetation,55,11,78.91074371,72.14505005,53.59999847,4649.649902
P029526,Qijia,c(-744717.969334826, 3962374.03936145),2461,0.80438447,150.9453888,17,0.668649793,10,1,20,0.759619057,Cultivated Vegetation,55,11,77.58438873,72.66938019,54.59999847,4641.5
P029527,Qijia,c(-744222.324206019, 3960970.06532595),2436,1.330332518,49.76364136,11,0.294521332,10,1,20,0.740952373,Cultivated Vegetation,55,11,77.41524506,66.83789825,54.84999847,4631.299805
P029528,Qijia,c(-744211.764422083, 3959040.46941872),2417,1.397423863,116.5650482,12,0.144593924,10,1,20,0.741523802,Cultivated Vegetation,55,11,76.60097504,70.30821991,57.65000153,4591.399902
P029529,Qijia,c(-745814.309967451, 3959858.78461484),2585,10.4382658,325.2511902,109,0.313118249,10,2,20,0.738666654,Steppes,55,13,72.23924255,62.14036179,44.65000153,4719
P029530,Qijia,c(-736777.941494772, 3962603.55733848),2542,7.071901798,213.3407135,124,3.382888556,10,2,20,0.700761914,Steppes,55,11,56.86405182,58.66732407,46.75,4778.950195
P029531,Qijia,c(-737690.846882438, 3954966.89833412),2461,19.3538723,103.9283447,145,0.764346957,5,5,20,0.564190507,Steppes,56,11,73.30102539,63.68787384,49.79999924,4679.200195
P029532,Qijia,c(-726640.332361181, 3973318.80574082),2687,19.24926758,226.5823517,137,2.381589651,2,10,20,0.748571455,Steppes,55,11,70.38977814,68.94763184,48.15000153,4886.600098
P029533,Qijia,c(-718630.930002092, 3972423.86523887),2446,4.835307121,178.1523895,55,2.666441202,2,1,20,0.710666656,Steppes,56,11,78.86639404,70.37278748,56.20000076,4785.700195
P029534,Qijia,c(-718689.937386653, 3969593.06716584),2627,22.34505653,230.9245758,157,3.061126709,2,5,20,0.723238111,Steppes,56,11,73.7323761,62.78329849,43.29999924,4896.200195
P029535,Qijia,c(-724729.503490378, 3968848.24326468),2611,10.84092522,79.33021545,94,1.512176991,2,2,20,0.690285742,Cultivated Vegetation,55,11,73.69392395,66.11291504,47.20000076,4853.799805
P029536,Qijia,c(-726933.475517501, 3965629.74114976),2690,10.17740345,95.6672821,79,1.030135512,5,2,20,0.646095216,Steppes,54,11,70.01114655,64.13587952,45.34999847,4838.850098
P029537,Qijia,c(-733195.121495271, 3950842.59127453),2374,36.2166214,359.4665222,209,2.528262854,1,2,20,0.549142838,Cultivated Vegetation,127,13,67.41860199,56.97288132,56.70000076,4583.899902
P029538,Qijia,c(-732478.223133647, 3952029.91131435),2295,1.384266138,106.3895416,8,0.088807829,1,1,20,0.662857175,Cultivated Vegetation,127,12,70.98720551,70.04198456,64.09999847,4519.299805
P029539,Qijia,c(-728466.27378657, 3952599.92205378),2283,0.80438447,119.0546036,10,0.598683596,1,5,20,0.454857141,Cultivated Vegetation,126,11,77.9683075,79.35902405,64.65000153,4515.899902
P029540,Qijia,c(-728489.984225714, 3954416.84571483),2373,7.711593628,108.7998886,73,1.81190145,5,5,20,0.51447618,Steppes,126,12,68.05076599,63.27108765,62.09999847,4550.549805
P029541,Qijia,c(-726081.733680151, 3954782.26515674),2505,12.48973751,189.926239,123,2.356761217,2,5,20,0.619047642,Steppes,56,12,65.84016418,59.6478653,48.5,4687.200195
P029542,Qijia,c(-737277.218281841, 3944268.24375921),2565,21.72737312,169.1515045,106,0.64499259,10,2,20,0.617333353,Steppes,55,11,76.12271881,60.56419754,51.40000153,4579.899902
P029543,Qijia,c(-735252.180110541, 3943189.21395313),2453,9.559127808,285.4992676,79,3.150748253,10,1,20,0.60914284,Steppes,55,13,58.63587952,57.25271225,58,4507.399902
P029544,Qijia,c(-720964.829399672, 3927248.12600739),2525,17.27474403,48.19953918,91,2.630282164,20,1,20,0.622666657,Steppes,55,11,60.55849457,59.25187302,57,4261.049805
P029545,Qijia,c(-708278.753742655, 3959322.58008626),2374,9.465733528,285.1729126,63,3.602264881,20,1,20,0.635809541,Cultivated Vegetation,55,13,74.33001709,62.88436508,57.5,4567
P029546,Qijia,c(-711201.849189757, 3937559.44075041),2514,10.49181747,143.383255,72,1.106961846,5,1,20,0.459428579,Steppes,55,12,66.12741089,57.27278519,53.20000076,4359.75
P029547,Qijia,c(-712922.104205298, 3934864.96912653),2539,6.543935299,18.00416183,78,1.172957659,10,1,20,0.410095245,Steppes,55,13,62.52304459,56.62212753,51.45000076,4349.049805
P029548,Qijia,c(-704832.60416755, 3942144.23914252),2450,13.01680565,205.5069427,98,0.461132795,5,2,20,0.404000014,Steppes,56,13,59.91445923,58.38857269,62.15000153,4256.850098
P029549,Qijia,c(-706206.19754954, 3924111.14495543),2586,9.309527397,45,82,0.304197341,20,5,20,0.524761915,Steppes,55,13,56.67224884,56.66960526,49.34999847,4195.299805
P029550,Qijia,c(-707895.59008107, 3922887.4274841),2646,14.51442909,228.4165955,99,1.046250463,20,1,20,0.590285718,Steppes,55,13,59.16482162,54.90719223,45,4234.700195
P029551,Qijia,c(-715740.670071512, 3897218.41110041),2520,15.43625641,249.7751465,79,2.920251608,10,1,20,0.683047652,Steppes,47,11,62.23932266,52.72590256,58.70000076,3928.550049
P029552,Qijia,c(-707912.541920855, 3894313.00191156),2664,26.62518311,253.2410431,167,5.173424244,10,1,20,0.571619034,Steppes,55,12,72.24445343,60.26564407,52.20000076,3977.149902
P029553,Qijia,c(-708313.588838276, 3892644.6350014),2500,4.951443672,298.1785889,135,2.666706324,10,1,20,0.559809506,Steppes,55,13,59.72945786,56.31414413,54.09999847,3955.199951
P029554,Qijia,c(-708496.100310356, 3890391.63299056),2352,3.218153,129.0938568,46,0.552770853,10,1,20,0.494095236,Steppes,55,11,76.55674744,61.13995743,70.5,3797.800049
P029555,Qijia,c(-707414.454735096, 3886222.15093451),2399,6.696122646,210.7354889,64,0.758774579,5,2,20,0.368380964,Steppes,55,12,61.94882965,57.48897934,65.34999847,3834.949951
P029556,Qijia,c(-711349.550006683, 3888015.25326513),2225,8.857913017,274.0141907,82,0.698295534,5,2,20,0.382095248,Steppes,56,12,62.74171448,59.8485527,77.25,3728.850098
P029557,Qijia,c(-713589.221141084, 3887744.08261746),2198,18.73528099,290.4751587,132,0.546810389,2,1,20,0.425904751,Steppes,56,13,61.497612,59.09861374,80.09999847,3701
P029558,Qijia,c(-713866.552978784, 3886519.38583375),2089,3.673065186,167.7352295,57,1.479624629,2,1,20,0.534476221,Steppes,56,11,76.71861267,67.68217468,85.94999695,3647.350098
P029559,Qijia,c(-732923.419947871, 3895240.1806067),2546,22.74785233,84.40065765,176,0.840560615,2,2,20,0.387047619,Scrubs,56,12,65.20871735,55.99319458,59.59999847,3855.649902
P029560,Qijia,c(-726673.79190495, 3892563.64177619),2330,19.10990524,91.35319519,192,2.90828371,2,5,20,0.337904751,Steppes,56,12,69.03885651,57.44879532,70.15000153,3771.550049
P029561,Qijia,c(-728547.811705436, 3891358.66492711),2457,23.08314323,336.2236633,158,3.386605501,5,5,20,0.527809501,Scrubs,55,12,63.61717224,52.51638412,63.75,3807.75
P029562,Qijia,c(-721886.332947756, 3887177.38807149),2613,26.46730804,46.99787903,167,1.184504271,5,1,20,0.450095236,Steppes,56,13,57.17077637,64.41986847,60.70000076,3842.699951
P029563,Qijia,c(-717915.623737047, 3885830.10659118),2189,7.369864941,312.4362183,42,0.104423702,2,5,20,0.405523807,Steppes,56,13,69.99129486,62.76092529,83.55000305,3653.949951
P029564,Qijia,c(-718017.275717924, 3884591.08816008),2257,10.69711399,107.6501236,102,3.657518148,5,5,20,0.403238088,Steppes,56,12,67.55465698,59.65885162,81.09999847,3673.399902
P029565,Qijia,c(-713778.548367853, 3881069.42621238),2168,2.61770153,17.35402489,26,0.567284703,2,2,20,0.553904772,Steppes,56,12,63.02475739,63.15039825,83.34999847,3656.399902
